BC,SVC,KNC,NC,GPC,DTC,NNC,ExTC1,ExTC2
0.008494838453202971,0.029210722012261887,0.04174723430284305,0.252977205660298,0.30922324790139577,0.012776876393545309,0.03397799031199323,0.02171905050663583,0.008583586918357235
0.011010237121724073,0.029210722012261887,0.04174723430284305,0.252977205660298,0.30922324790139577,0.011279857890289288,0.048558245309359045,0.011626775107746073,0.009409820560836028
0.008322018329863037,0.029210722012261887,0.04174723430284305,0.252977205660298,0.30922324790139577,0.011144738785326081,0.06765113416208982,0.01902406960456996,0.009173984458977543
0.007501854665075086,0.029210722012261887,0.04174723430284305,0.252977205660298,0.30922324790139577,0.014091273315999738,0.06450873764441856,0.022050353302718442,0.009384594288291831
0.007119326091255806,0.029210722012261887,0.04174723430284305,0.252977205660298,0.30922324790139577,0.010148542087285358,0.02861318685687073,0.012564625411801278,0.010897502624308048
0.006721411746265649,0.029210722012261887,0.04174723430284305,0.252977205660298,0.30922324790139577,0.013952008980450825,0.14713461106530762,0.017190234138438957,0.011261511301682493
0.009054641053445958,0.029210722012261887,0.04174723430284305,0.252977205660298,0.30922324790139577,0.012442095181668103,0.051278435167171565,0.012133981763684363,0.008999732302519478
0.009233223664490553,0.029210722012261887,0.04174723430284305,0.252977205660298,0.30922324790139577,0.0136245146054915,0.10639196527888359,0.016721793027917414,0.007678194993650925
0.006454614302311235,0.029210722012261887,0.04174723430284305,0.252977205660298,0.30922324790139577,0.013912736036899393,0.047025125847030905,0.015492315245863537,0.008048447531902144
0.008090642339766894,0.029210722012261887,0.04174723430284305,0.252977205660298,0.30922324790139577,0.011854710863948669,0.038334715070132724,0.02004781966504166,0.007610561009335594
0.011557820368039793,0.029210722012261887,0.04174723430284305,0.252977205660298,0.30922324790139577,0.01058789943012766,0.03944518682688068,0.014823998820007088,0.007487823107796916
0.007280237921542295,0.029210722012261887,0.04174723430284305,0.252977205660298,0.30922324790139577,0.013791840888139947,0.034467118827493204,0.016407390879956338,0.010326286487600953
