x,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,SVM,GPR,NN,EN
DTLZ3_10_500normal.csv,0.724339365237502,139.44582374575,2.99504049177115,1240.30046710892,414.118096405254,0.718949020666061,0.789845385415817,585.861251731356,0.563962957486902,0.0119999999997162,0.031754508505883905,0.24043169830880506,0.8135135052129437,0.8197366036574906
DTLZ3_10_500uniform_noisy.csv,0.713546762446077,198.795385032372,1.73148422962079,954.115704789247,551.039211600677,0.702228784050191,0.726639695101325,45.0018634082858,0.469630728032831,0.0389999999997599,0.03477637865278105,0.0,0.7133767906298486,0.7512051758010619
DTLZ3_10_500uniform.csv,0.772614543583021,109.577354366261,4.05518632286634,1047.92838904599,258.416828626824,0.766440692434137,0.807879083461658,66.1145906731682,0.577611312068763,0.01299999999992,0.02193633449345178,0.3331945837475142,0.8107109501992161,0.8104252300070003
DTLZ3_20_1000normal_noisy.csv,0.700285859185211,544.899021007424,8.29816311210404,2213.87194183088,266.790603163927,0.682886344107435,0.729752297066067,329.585002685315,1.01274971040602,0.16399999999976,0,0.5103748533198489,0.7416853310564608,0.7308233564822866
DTLZ3_20_1000normal.csv,0.821127488842407,403.126350623964,3.82814258283421,2604.58844146498,680.379161723033,0.812509913472557,0.880573007367756,385.660609400471,1.00524608733918,0.148000000000138,0,0.8175040255763038,0.8809075567425927,0.896546703060893
DTLZ3_20_1000uniform_noisy.csv,0.766257600876431,414.188237723502,0.688866874638726,1926.94566716596,2797.26858426244,0.740037220804383,0.781006702118188,56.3596650795413,1.01062127600895,0.229000000000269,0,0.6161777194489574,0.7382457457365501,0.7615632232957219
DTLZ3_20_1000uniform.csv,0.862324523213975,338.814441754372,1.2456737188729,2183.12664685697,1752.56699549886,0.85222262712273,0.896845149483888,240.066025999004,1.00477515224158,0.177999999999884,0.022964223926104088,0.8030982540554279,0.8738054822414454,0.881794027161318
DTLZ3_20_100normal_noisy.csv,0.575856997428371,603.730851586449,1.92582374708013,2017.42272174513,1047.56352953061,1,0.383691326883413,575.640991749047,1,0.0169999999998254,0,0.3750907484831322,0.4942616541224446,0.5709447880511328
DTLZ3_20_100normal.csv,0.701117051646127,96.1875533523926,3.26745959285866,2512.60578410598,768.978379900248,1,0.681676133692727,1197.24109426178,1,0.0180000000000291,0,0.409126749721612,0.7052086919022537,0.8702932264830818
DTLZ3_20_100uniform_noisy.csv,0.718749667454835,-85.5547844462739,12.1666728382587,2205.22168406952,181.25100538046,1,0.486410591867427,3905.7094587396,1,0.0209999999997308,0,0.2760807222874475,0.8127495730096153,0.7139942651160102
DTLZ3_20_100uniform.csv,0.780894532489876,137.225829400734,2.40930718456704,2121.07994216792,880.369242973508,1,0.694080660780542,78.729058618763,1,0.0159999999996217,0,0.6612352932804852,0.7407157198570384,0.9252920865067792
DTLZ3_20_500normal_noisy.csv,0.678558074745274,413.88877118613,10.7680937569449,2158.10337817116,200.416473600937,0.294760968041136,0.701455146239209,176.215677285362,1,0.056999999999789,0.006838693904221205,0.5273037054564439,0.661375520708085,0.7073070131861019
DTLZ3_20_500normal.csv,0.81765501396364,305.162550846894,1.64812256479492,2551.79411923698,1548.30361148202,0.61667357782345,0.872446548515445,172.082712989853,1,0.0560000000004948,0.00495963852057324,0.6984834176118621,0.8626777224417201,0.8802534401403818
DTLZ3_20_500uniform_noisy.csv,0.754647691543352,228.226497781564,1.87017295395587,1924.22071222667,1028.89987161694,0.4805201614276,0.777031252355554,66.6022149814444,1,0.0560000000004948,0,0.5483519991983293,0.7387594493496782,0.7783695780553124
DTLZ3_20_500uniform.csv,0.854628023199497,210.557528995778,1.21865321723133,2136.85422004455,1753.45552765149,0.671440734814235,0.886444454326852,81.6443883726818,1,0.056999999999789,0,0.7460654077139812,0.8632898720999254,0.884416661383437
DTLZ3_5_1000normal_noisy.csv,0.495809153250648,60.5265830544914,1.5060181342834,463.601972637309,307.832928491199,0.494006788357815,0.517529016551048,20.5456417072207,0.515068650163227,0.00799999999981083,0.1544381655160567,0.0,0.5162735249026682,0.47963283623237096
DTLZ3_5_1000normal.csv,0.595313369344333,45.1516104661446,7.21282194411526,538.435309689573,74.6497437287867,0.595130149623804,0.632851885066448,12.1277089732579,0.632463415099391,0.00700000000051659,0.1696643887140249,0.0,0.6441306323751737,0.6955426374975313
DTLZ3_5_1000uniform_noisy.csv,0.555875931598077,50.1230676313644,8.33094044223606,406.018223600788,48.7361812770097,0.554600255246952,0.566020347078794,214.537734015155,0.564295119217693,0.0069999999996071,0.19893245924785907,0.0,0.5473237003682303,0.5401436257599501
DTLZ3_5_1000uniform.csv,0.617615786294946,34.3915872834931,7.54102939897904,448.645240576192,59.4938988882516,0.617237347817926,0.637659585507631,7.63838465575719,0.633383328988778,0.0069999999996071,0.23221659497517833,0.0,0.6376272327716799,0.7275753307474991
DTLZ3_5_100normal_noisy.csv,0.475544320891411,88.1242922845965,10.2245731638267,423.389816146824,41.409045577054,0.411579036170979,0.46609272983502,2.83604610288464,1.88033531148227,0.00399999999990541,0,0.0,0.38101223404095197,0.3248395188886608
DTLZ3_5_100normal.csv,0.5387756165456,83.3822733510881,3.61062255658794,531.351304715606,147.163348255858,0.503145026837519,0.569386107782786,5.58528685001273,1.60991911291987,0.00500000000010914,0.01545844152648046,0.0,0.7334327840679019,0.6488886139985045
