files,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,numsamples,dimensionality,is_uniform,SVM,NN,Ada,GPR,SGD,KNR,DTR,RFR,ExTR
WFG3_10_1500_uniform.csv,0.988650312436567,4.70788715536639,0.012746751269039,0.499666641381109,39.1995286355632,0.996427580338456,0.99088692486885,308.15562847961,0.999497140331436,0.078999999999724,1500,10,1,0.923355580022621,0.951351271997991,0.917815498037186,0.972102692748202,0,0.839092449968008,0.8710654709211,0.951485745568889,0.958347405897434
WFG3_10_200_normal.csv,0.973950936649415,4.81329833467263,0.018423108513596,0.594410585240414,32.2644023293769,0.975695287666844,0.979333120652392,165.522167548806,1,0.01299999999992,200,10,0,0.907572228873165,0,0.895236031330718,0.695912735269427,0,0.65185229450826,0.801565563975751,0.908606018877807,0.94259244143534
WFG3_10_200_uniform.csv,0.98939294509081,4.71444704883046,0.016213484126397,0.494226635864102,30.4824448595507,0.996682696594191,0.992255790636123,14.2461698126621,1,0.014000000000124,200,10,1,0.89127131897169,0,0.928321502361817,0.479231047042639,0,0.714950416740397,0.850171581418319,0.923507376296275,0.935462901429259
WFG3_10_2000_normal.csv,0.967104335089696,4.79837415723974,0.016040241215181,0.598866082051661,37.3352291912464,0.974621865947654,0.974603427316555,23.4225705339964,0.998285392346252,0.10399999999936,2000,10,0,0.923056036529594,0.956881876077247,0.920800094746469,0.989062222879358,0,0.76665105693963,0.8932618598473,0.956482236407856,0.960563499769051
WFG3_10_2000_uniform.csv,0.988609555535817,4.70632901925989,0.014988581409406,0.496057004275382,33.095660671668,0.996505001001227,0.991326681325512,21.1660906927875,0.999479821466715,0.122999999999593,2000,10,1,0.932644412086806,0.952647845378127,0.907352103403266,0.981551104008178,0,0.86856790619214,0.877369609824884,0.948446715892687,0.959124400968357
WFG3_10_250_normal.csv,0.966793011900437,4.80409915086995,0.016422606075824,0.605884583476559,36.893327446274,0.972018263181866,0.973940542225729,8.93589884890918,1.00004264877964,0.016999999999825,250,10,0,0.868633729473953,0,0.856561027971413,0.688945049318807,0,0.587877051410679,0.762551225419534,0.858462782168818,0.914954187502464
WFG3_10_250_uniform.csv,0.989405536437978,4.71112705218744,0.018133288818409,0.496341401716996,27.3718356712612,0.995939961029735,0.991891399149533,74.0144960528095,1.00001637190792,0.016999999999825,250,10,1,0.89522296836993,0,0.88104533274058,0.697684990894217,0,0.818523548851883,0.79975071645782,0.907448807188303,0.94243805051565
WFG3_10_300_normal.csv,0.966021568068663,4.80268990132043,0.011811692752585,0.595542606489173,50.4197509166379,0.977347561960884,0.973691822008846,52.2044674994758,1.00018016351646,0.019000000000233,300,10,0,0.894981168968872,0,0.93189420763771,0.713798625160464,0,0.60466932092855,0.784935845906199,0.939262357130409,0.959000018349376
WFG3_10_300_uniform.csv,0.989109966012839,4.71323329242828,0.011961580624091,0.493221719965093,41.2338248150699,0.996315182416899,0.991177374922083,6.23606855280683,1.00008920718767,0.018999999999323,300,10,1,0.900641562601441,0,0.895448873855324,0.64856031981665,0,0.708193422295063,0.732398604985066,0.880030908693391,0.922566107759272
WFG3_10_350_normal.csv,0.961222431129285,4.79610125151541,0.017115899713782,0.59628437071444,34.8380383553137,0.968973262464896,0.971152052332675,20.9859433676915,1.00122205510341,0.020999999999731,350,10,0,0.876553772553073,0,0.908383459281157,0.814635150383199,0,0.651828229608909,0.833425304769852,0.933634378535237,0.940054474432361
WFG3_10_350_uniform.csv,0.987057589426139,4.70594891683178,0.016682542118925,0.497117136060758,29.7986441464951,0.995311089267264,0.991011588688782,120.742785513395,1.0004590749738,0.02599999999984,350,10,1,0.90232310804535,0,0.866517342210535,0.62517075027192,0,0.764044751361925,0.8014590574044,0.888976059275321,0.924051372785376
WFG3_10_400_normal.csv,0.966835477427567,4.81275048882801,0.018062617630357,0.606780190182586,33.5931481582605,0.974345363220653,0.97410191770662,44.6603801115597,1.00612401317482,0.023000000000138,400,10,0,0.894824108730721,0,0.88810848784516,0.874187822613653,0,0.646281817652958,0.845241542851922,0.910715482741224,0.923388445890513
WFG3_10_400_uniform.csv,0.988735127188925,4.72087712563621,0.017447644039799,0.500183036240614,28.6676547905074,0.996387427180128,0.99231929397239,107.407309472526,1.00207574892568,0.022999999999229,400,10,1,0.902654978896548,0,0.921204237167964,0.871403225799481,0,0.752888736110242,0.803266306143389,0.924593622922685,0.948133011477736
WFG3_10_500_normal.csv,0.96870700601144,4.78801760658332,0.003287844458522,0.603841961148556,183.658919625412,0.976441082570667,0.975576157533022,163.62933088593,0.996956157846063,0.028000000000247,500,10,0,0.908116594948171,0,0.904234957137451,0.890344915462546,0,0.697148304991069,0.764324772304282,0.920566048368038,0.940805029416563
WFG3_10_500_uniform.csv,0.989420649609455,4.70040934525689,0.009532529381816,0.502202070859257,52.6829816876543,0.996841208544245,0.99143313830644,48.4442908661874,0.99905157292618,0.034999999999855,500,10,1,0.907345322540706,0,0.926531477847739,0.927537690644931,0,0.795705904227251,0.839695532483506,0.932637302468183,0.950019484317149
WFG3_10_600_normal.csv,0.966142079622891,4.8004270963163,0.014217117032564,0.603104128317337,42.4209864022315,0.975930535656459,0.972478440754783,27.1989653920738,0.997935724716007,0.034999999999855,600,10,0,0.900291596181299,0,0.895179027658742,0.867650396869009,0,0.692773153126145,0.834702155053044,0.932286723240358,0.948904756372976
WFG3_10_600_uniform.csv,0.989186810435784,4.70925145082976,0.011024383133018,0.498791468879167,45.2443880860122,0.996570727864088,0.991536121682455,112.513910090405,0.999282749795662,0.033000000000357,600,10,1,0.922579991128898,0,0.912089910106283,0.8859190775643,0,0.814589598632382,0.853625127369647,0.937934139575162,0.945860138546152
WFG3_10_700_normal.csv,0.964675248948901,4.79475489612956,0.016459665549483,0.603104824498354,36.6413778387682,0.973392143985537,0.972493468876473,29.7181259660249,0.998094133307031,0.038000000000466,700,10,0,0.908512324539305,0,0.926089550942862,0.933198133356382,0,0.657825741088746,0.828095749889433,0.945713819252652,0.952677881573685
WFG3_10_700_uniform.csv,0.987687080568886,4.70221817818761,0.01223272210662,0.496693609111487,40.6036861446133,0.996013625176186,0.990631387371844,243.536650313424,0.999350809474854,0.037999999999556,700,10,1,0.914304163689731,0,0.900614995020198,0.907974325942514,0,0.817590428060745,0.836150350093421,0.93559547223395,0.938733013442118
WFG3_10_800_normal.csv,0.966975898312399,4.80169053948428,0.011618480613341,0.603080829540716,51.9070306704492,0.974638906934602,0.973116061016803,17.9104482467804,0.998263996113409,0.043000000000575,800,10,0,0.909448303639272,0,0.922973150166641,0.934508802125873,0,0.70979338382261,0.870428361322114,0.944032078542653,0.954178724969294
WFG3_10_800_uniform.csv,0.989544982284908,4.71314528143368,0.012800794907385,0.500919838842656,39.1319322328701,0.996680460768535,0.991444731129226,259.790216020099,0.99944203484756,0.042999999999665,800,10,1,0.920095866108704,0,0.909347496051699,0.93905089333315,0,0.802484793098258,0.850009874303654,0.940428270287061,0.956594618731269
WFG3_10_900_normal.csv,0.963443543870792,4.80540876002252,0.01605578969764,0.605649669838293,37.7215746620861,0.972946620385897,0.971906989605956,20.8824253828381,0.998139143557801,0.04700000000048,900,10,0,0.915819923460762,0.503132388065402,0.912496212501879,0.937102553007807,0,0.719682769910962,0.81825402211579,0.924663102528707,0.947163893169757
WFG3_10_900_uniform.csv,0.988160787726362,4.71480332722813,0.014018823647011,0.501807146758659,35.7952392721373,0.996241416369674,0.991231329521412,31.3339604156992,0.999439272884732,0.083000000000538,900,10,1,0.91652744110559,0.749242077023731,0.920360536427183,0.903330999780592,0,0.813253951643731,0.868354745870906,0.932073297143202,0.949689574008498
WFG3_20_100_normal.csv,0.974056252252403,4.80572965200258,0.000253431653636,0.61150792336812,2412.91059974101,1,0.960460917255962,111.81311420828,1,0.048999999999978,100,20,0,0.778534340624381,0,0.798216745343692,0,0,0.501777036094865,0.789279787988924,0.814967570342608,0.893728035438347
WFG3_20_100_uniform.csv,0.997796201289437,4.69380999892793,0.000435666669994,0.498740840237905,1144.77621215526,1,0.996765264794773,246.66381071994,1,0.046000000000277,100,20,1,0.759784469130745,0,0.835047580348811,0,0,0.595194169668933,0.774563849569257,0.843158544958629,0.823432521972633
WFG3_20_1000_normal.csv,0.974284766541892,4.78338232555295,4.38843271370146E-05,0.60360524670162,13754.4605575712,0.974682909790124,0.979369880092073,96.5971187061234,1.00006011654167,0.630000000000109,1000,20,0,0.891766688307287,0.425680077100513,0.902773875017663,0,0,0.414121767574954,0.809990233535089,0.93321014992221,0.955270028692128
WFG3_20_1000_uniform.csv,0.997467479667497,4.69978694196926,0.002420939752527,0.501479956777638,207.142683436974,0.999312612555727,0.998171096740525,14.7012328080248,1.00000415649802,1.02599999999984,1000,20,1,0.89284634295884,0.45869212151757,0.917655921465806,0,0,0.632157131690728,0.844087117339232,0.935514917156141,0.957452616450552
WFG3_20_1200_normal.csv,0.976348904127146,4.78516933628461,0.000475678999084,0.601160726020671,1263.79496925069,0.977476101835332,0.980906935401433,2896.14381258565,1.00028199521701,1.88500000000022,1200,20,0,0.902493188892692,0.812860785315383,0.913622549436733,0,0,0.519883745597392,0.884534101391253,0.936964244778406,0.96086046181808
