files,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,numsamples,dimensionality,is_uniform,SVM,NN,Ada,GPR,SGD,KNR,DTR,RFR,ExTR,GBR
unconstrained_f_f1_200.csv,-0.010224583535278,2005414190891899,886135844305.225,886135844305.225,1,-0.010224583535278,0.023937219926586,1,0.01887321249926,0.003,200,1,0,0,0,0.545613039716586,0,0,0.67819220665961,0.527034662007888,0.619390455852134,0.877723697480573,0.732976271131269
unconstrained_f_f1_400.csv,-0.005038745809712,1982246631774909,760752790160.475,760752790160.475,1,-0.005038745809712,0.000645577446247,1,-0.001738233596423,0.004000000000005,400,1,0,0,0,0.603805681180577,0,0,0.728790021467669,0.761043517321642,0.88049072655402,0.956076001458184,0.88398146517319
unconstrained_f_f1_50.csv,-0.043393790976995,2855452362303540,6693086155023.25,6693086155023.25,1,-0.043393790976995,0.063068603488958,1,0.038833232860835,0.003,50,1,0,0,0,0.78124515189089,0,0,0.399901496104526,0.507830316897147,0.786233796932213,0.97555876150974,0.611239579057104
unconstrained_f_f1_700.csv,-0.00273707152525,2049983901022806,2071429036520.99,2071429036520.99,1,-0.00273707152525,0.019439257825783,1,0.018029438197016,0.003999999999991,700,1,0,0,0,0.4653878275505,0.319627511514739,0,0.879623189230669,0.247962111070167,0.699313143010605,0.944937402926154,0.841102297539503
welded_beam_f1_100.csv,0.481155061256899,-5.55504206060117,0.601997931531166,24.5363570042885,40.758208158425,0.504750750057471,0.470704280934523,11269.0487866046,0.490374153073626,0.004000000000005,100,3,0,0.347399253671668,0.810084357667964,0.902457039127736,0.946558527254017,0.759595637949433,0.933131858074105,0.903434466237229,0.948672797538134,0.978226187393689,0.963483197620513
welded_beam_f1_1000.csv,0.442004320631431,-2.70927247249444,0.551480760277334,2.30879142212194,4.18653122361128,0.445148995591989,0.442698711062119,23964.0577833213,0.448728908834513,0.007000000000005,1000,3,0,0.907216798232403,0.956219329596736,0.938472471001124,0.997832986621877,0.785130229561654,0.976791864692468,0.968232767897668,0.987880964495089,0.993167283411531,0.988302128566556
welded_beam_f1_150.csv,0.376181696190492,-2.93661117611036,0.334065571066873,18.9978095961397,56.8685049928019,0.382396481258811,0.36990295008098,33716.489797673,0.364633351406159,0.004999999999995,150,3,0,0.372320029731901,0.659211398349716,0.892353795445517,0.857268413119506,0.636696474220076,0.907683747924026,0.923077316722281,0.959096866781999,0.980937216483456,0.961636156014589
welded_beam_f1_200.csv,0.472105008134491,-3.54704726674025,0.913609912803995,17.1588341933823,18.7813572870718,0.501347112479417,0.466964184090473,8824.23467406219,0.492757951371977,0.004000000000005,200,3,0,0.467543127604716,0.78005653145382,0.941498517693106,0.918032630841805,0.705522277303538,0.906627276001106,0.939131093824867,0.966283209133925,0.980198338267545,0.975278941551627
welded_beam_f1_400.csv,0.414855034702906,-2.013786862414,0.308393471978806,8.48933679208283,27.5276150873461,0.414098251715094,0.412983009126502,8920.57600868342,0.407300699725943,0.00500000000001,400,3,0,0.776070981818876,0.918052028992046,0.94767123154463,0.985750648003037,0.761621649649984,0.954389818061422,0.972330001620361,0.984149098979452,0.990813299686576,0.988061068667745
welded_beam_f1_50.csv,0.435539933016891,-4.13593429962008,0.935273964908151,11.5863243287257,12.3881608635,0.415681508301729,0.420687526283478,27087.509485975,-0.56622392386607,0.004000000000005,50,3,0,0,0.584135626043517,0.720294121063708,0,0.584877601169942,0.660639169069484,0.793765222418632,0.869555265576634,0.893146805964956,0.819577647978501
